home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Swansea,Manchester United,11/6/2016,L,1,3,Swarbrick N. (Eng),20938,Liberty Stadium (Swansea),0.37,0.63,6,9,1,3,2,5,3,1,17,9,2,0,0,1,0,0,9,16,0,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Baston B.', u'Britton L. ', u'Fabianski L. ', u'Kingsley S.', u'Ki Sung-Yong', u'Llorente F.', u'Mawson A.', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'van der Hoorn M.']","[u'Carrick M.', u'Darmian M.', u'de Gea D. ', u'Fellaini M.', u'Ibrahimovic Z.', u'Jones P.', u'Mata', u'Pogba P.', u'Rojo M.', u'Rooney W. ', u'Young A.']","[u'Amat J.', u'Barrow M.', u'Cork J.', u'Fer L.', u'Montero J.', u'Naughton K.', u'Nordfeldt K. ']","[u'Blind D.', u'Fosu-Mensah T.', u'Lingard J.', u'Martial A.', u'Rashford M.', u'Romero S. ', u'Schneiderlin M.']","[(u'Barrow M.', u'Routledge W.'), (u'Fosu-Mensah T.', u'Pogba P.'), (u'Lingard J.', u'Mata J.'), (u'Fer L.', u'Britton L.'), (u'Montero J.', u'Llorente F.'), (u'Schneiderlin M.', u'Rooney W.')]",Bradley B.,Mourinho J.
Liverpool,Leicester,9/10/2016,W,4,1,Pawson C. (Eng),51232,Anfield Road (Liverpool),0.63,0.37,17,12,11,3,2,4,4,5,9,6,1,7,3,1,2,7,4,8,1,3,4 - 3 - 3,4 - 4 - 2,"[u'Clyne N.', u'Firmino R.', u'Henderson J. ', u'Lallana A.', u'Lucas Leiva', u'Mane S.', u'Matip J.', u'Mignolet S. ', u'Milner J.', u'Sturridge D.', u'Wijnaldum G.']","[u'Albrighton M.', u'Amartey D.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Mahrez R.', u'Morgan W. ', u'Okazaki S.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Coutinho', u'Grujic M.', u'Karius L. ', u'Klavan R.', u'Moreno A.', u'Origi D.', u'Stewart K.']","[u'Chilwell B.', u'Gray D.', u'Hernandez L.', u'King A.', u'Musa A.', u'Ulloa L.', u'Zieler R. ']","[(u'Coutinho', u'Sturridge D.'), (u'Hernandez L.', u'Simpson D.'), (u'Moreno A.', u'Mane S.'), (u'Musa A.', u'Okazaki S.'), (u'Ulloa L.', u'Albrighton M.'), (u'Stewart K.', u'Wijnaldum G.')]",Klopp J.,Ranieri C.
Watford,Arsenal,8/27/2016,L,1,3,Friend K. (Eng),20545,Vicarage Road (Watford),0.45,0.55,14,10,6,7,6,2,2,1,19,18,3,2,1,2,4,5,18,15,6,1,3 - 5 - 2,4 - 2 - 3 - 1,"[u'Amrabat N.', u'Behrami V.', u'Capoue E.', u'Deeney T. ', u'Gomes H. ', u'Guedioura A.', u'Holebas J.', u'Ighalo O.', u'Kabasele C.', u'Kaboul Y.', u'Prodl S.']","[u'Bellerin H.', u'Cazorla S.', u'Cech P. ', u'Holding R.', u'Koscielny L. ', u'Monreal N.', u'Oxlade-Chamberlain A.', u'Ozil M.', u'Sanchez A.', u'Walcott T.', u'Xhaka G.']","[u'Janmaat D.', u'Pantilimon C. ', u'Pereyra R.', u'Sinclair J.', u'Success I.', u'Watson B.', u'Zuniga J.']","[u'Chambers C.', u'Coquelin F.', u'Elneny M.', u'Gibbs K.', u'Giroud O.', u'Ospina D. ', u'Wilshere J.']","[(u'Janmaat D.', u'Kabasele C.'), (u'Pereyra R.', u'Guedioura A.'), (u'Elneny M.', u'Oxlade-Chamberlain A.'), (u'Gibbs K.', u'Monreal N.'), (u'Success I.', u'Amrabat N.'), (u'Wilshere J.', u'Ozil M.')]",Mazzarri W.,Wenger A.
Leicester,Middlesbrough,11/26/2016,D,2,2,Mason L. (Eng),32058,King Power Stadium (Leicester),0.41,0.59,11,6,3,2,6,2,2,2,12,17,2,3,3,1,0,1,15,12,4,4,4 - 4 - 2,4 - 5 - 1,"[u'Albrighton M.', u'Amartey D.', u'Fuchs Ch.', u'Huth R.', u'King A.', u'Mahrez R.', u'Morgan W. ', u'Okazaki S.', u'Simpson D.', u'Vardy J.', u'Zieler R. ']","[u'Barragan A.', u'Chambers C.', u'Clayton A.', u'De Roon M.', u'Fabio', u'Forshaw A.', u'Gibson B. ', u'Negredo A.', u'Ramirez G.', u'Traore A.', u'Valdes V. ']","[u'Gray D.', u'Hamer B. ', u'Hernandez L.', u'James M.', u'Musa A.', u'Schlupp J.', u'Slimani I.']","[u'Downing S.', u'Espinosa B.', u'Fischer V.', u'Guzan B. ', u'Leadbitter G.', u'Nsue E.', u'Stuani C.']","[(u'Gray D.', u'Okazaki S.'), (u'Fischer V.', u'Ramirez G.'), (u'Musa A.', u'Mahrez R.'), (u'Slimani I.', u'Vardy J.)(Penalty'), (u'Stuani C.', u'Traore A.')]",Ranieri C.,Karanka A.
Swansea,Liverpool,10/1/2016,L,1,2,Oliver M. (Eng),20862,Liberty Stadium (Swansea),0.41,0.59,8,18,3,6,4,3,1,9,11,10,3,10,1,2,4,2,11,9,2,2,4 - 3 - 3,4 - 3 - 3,"[u'Amat J.', u'Baston B.', u'Britton L. ', u'Cork J.', u'Fabianski L. ', u'Fer L.', u'Naughton K.', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'van der Hoorn M.']","[u'Clyne N.', u'Coutinho', u'Firmino R.', u'Henderson J. ', u'Karius L. ', u'Lallana A.', u'Lovren D.', u'Mane S.', u'Matip J.', u'Milner J.', u'Wijnaldum G.']","[u'Barrow M.', u'Fulton J.', u'Ki Sung-Yong', u'Mawson A.', u'McBurnie O.', u'Nordfeldt K. ', u'Taylor N.']","[u'Can E.', u'Klavan R.', u'Mignolet S. ', u'Moreno A.', u'Origi D.', u'Lucas Leiva', u'Sturridge D.']","[(u'Barrow M.', u'Routledge W.'), (u'Can E.', u'Wijnaldum G.'), (u'Fulton J.', u'Fer L.'), (u'Ki Sung-Yong', u'Britton L.'), (u'Origi D.', u'Firmino R.'), (u'Sturridge D.', u'Lallana A.')]",Guidolin F.,Klopp J.
Crystal Palace,West Brom,8/13/2016,L,0,1,Pawson C. (Eng),24490,Selhurst Park (London),0.63,0.37,14,13,4,3,7,8,3,2,17,12,3,6,0,2,2,4,12,15,2,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Dann S. ', u'Delaney D.', u'Hennessey W. ', u'Jedinak M.', u'Lee Chung-Yong', u'Puncheon J.', u'Souare P.', u'Townsend A.', u'Ward J.', u'Wickham C.', u'Zaha W.']","[u'Berahino S.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'Gardner C.', u'McAuley G.', u'Olsson J.', u'Phillips M.', u'Rondon S.', u'Yacob C.']","[u'Anderson K.', u'Bolasie Y.', u'Cabaye Y.', u'Kelly M.', u'Ladapo F.', u'Ledley J.', u'Speroni J. ']","[u'Field S.', u'Lambert R.', u'Leko J.', u'McClean J.', u'Morrison J.', u'Myhill B. ', u'Wilson K.']","[(u'Bolasie Y.', u'Lee Chung-Yong'), (u'Cabaye Y.', u'Puncheon J.'), (u'Kelly M.', u'Souare P.'), (u'McClean J.', u'Gardner C.'), (u'Morrison J.', u'Berahino S.')]",Pardew A.,Pulis T.
Manchester United,Manchester City,9/10/2016,L,1,2,Clattenburg M. (Eng),75272,Old Trafford (Manchester),0.4,0.6,14,18,3,6,6,8,5,4,13,18,4,4,3,3,4,2,15,10,4,2,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Bailly E.', u'Blind D.', u'de Gea D. ', u'Fellaini M.', u'Ibrahimovic Z.', u'Lingard J.', u'Mkhitaryan H.', u'Pogba P.', u'Rooney W. ', u'Shaw L.', u'Valencia A.']","[u'Bravo C. ', u'de Bruyne K.', u'Fernandinho', u'Iheanacho K.', u'Kolarov A.', u'Nolito D.', u'Otamendi N.', u'Sagna B.', u'Silva D. ', u'Sterling R.', u'Stones J.']","[u'Herrera A.', u'Martial A.', u'Mata', u'Rashford M.', u'Romero S. ', u'Schneiderlin M.', u'Smalling C.']","[u'Caballero W. ', u'Clichy G.', u'Garcia A.', u'Navas J.', u'Fernando', u'Sane L.', u'Zabaleta P.']","[(u'Herrera A.', u'Mkhitaryan H.'), (u'Martial A.', u'Shaw L.'), (u'Rashford M.', u'Lingard J.'), (u'Fernando', u'Iheanacho K.'), (u'Sane L.', u'Sterling R.'), (u'Zabaleta P.', u'de Bruyne K.')]",Mourinho J.,Guardiola P.
Bournemouth,Everton,9/24/2016,W,1,0,Madley R. (Eng),11291,Dean Court (Bournemouth),0.53,0.47,12,13,1,2,7,6,4,5,16,11,5,3,1,2,2,0,10,14,2,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Arter H.', u'Boruc A. ', u'Cook S.', u'Daniels C.', u'Francis S. ', u'Ibe J.', u'Smith A.', u'Stanislas J.', u'Surman A.', u'Wilshere J.', u'Wilson C.']","[u'Barkley R.', u'Barry G.', u'Bolasie Y.', u'Coleman S.', u'Gueye I.', u'Jagielka P. ', u'Lukaku R.', u'Mirallas K.', u'Oviedo B.', u'Stekelenburg M. ', u'Williams A.']","[u'Afobe B.', u'Ake N.', u'Federici A. ', u'Gosling D.', u'Gradel M.', u'Mousset L.', u'Smith B.']","[u'Cleverley T.', u'Deulofeu G.', u'Holgate M.', u'Lennon A.', u'Mori R.', u'Robles J. ', u'Valencia E.']","[(u'Afobe B.', u'Wilson C.'), (u'Cleverley T.', u'Barry G.'), (u'Deulofeu G.', u'Mirallas K.'), (u'Gosling D.', u'Wilshere J.'), (u'Gradel M.', u'Ibe J.'), (u'Valencia E.', u'Gueye I.')]",Howe E.,Koeman R.
Stoke City,Swansea,10/31/2016,W,3,1,Oliver M. (Eng),26602,Bet365 Stadium (Stoke on Trent),0.46,0.54,17,14,4,6,8,4,5,4,15,8,6,4,2,1,5,1,7,14,2,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Adam C.', u'Allen J.', u'Arnautovic M.', u'Bardsley P.', u'Bony W.', u'Grant L. ', u'Martins Indi B.', u'Pieters E.', u'Shaqiri X.', u'Shawcross R. ', u'Whelan G.']","[u'Barrow M.', u'Fabianski L. ', u'Fer L.', u'Ki Sung-Yong', u'Llorente F.', u'Mawson A.', u'Naughton K.', u'Routledge W.', u'Sigurdsson G. ', u'Taylor N.', u'van der Hoorn M.']","[u'Crouch P.', u'Given S. ', u'Imbula G.', u'Krkic B.', u'Muniesa M.', u'Sobhi R.', u'Walters J.']","[u'Amat J.', u'Baston B.', u'Britton L.', u'Cork J.', u'James D.', u'Nordfeldt K. ', u'Rangel A.']","[(u'Crouch P.', u'Arnautovic M.'), (u'Baston B.', u'Barrow M.'), (u'Cork J.', u'Ki Sung-Yong'), (u'Sobhi R.', u'Shaqiri X.'), (u'Walters J.', u'Bony W.'), (u'Rangel A.', u'Naughton K.')]",Hughes M,Bradley B.
Sunderland,Everton,9/12/2016,L,0,3,Jones M. (Eng),42406,Stadium of Light (Sunderland),0.33,0.67,11,20,2,9,1,8,8,3,9,11,5,5,0,1,6,2,11,8,1,1,4 - 4 - 1 - 1,4 - 2 - 3 - 1,"[u'Defoe J. ', u'Djilobodji P.', u'Gooch L.', u'Januzaj A.', u'Kirchhoff J.', u'Kone L.', u'Manquillo J.', u'Pickford J. ', u'Rodwell J.', u'van Aanholt P.', u'Watmore D.']","[u'Baines L.', u'Barkley R.', u'Barry G.', u'Bolasie Y.', u'Coleman S.', u'Gueye I.', u'Jagielka P. ', u'Lukaku R.', u'Mirallas K.', u'Stekelenburg M. ', u'Williams A.']","[u'Denayer J.', u'Khazri W.', u'Love D.', u'McNair P.', u'Mika ', u'Ndong D.', u""O'Shea J.""]","[u'Davies T.', u'Deulofeu G.', u'Holgate M.', u'Kone A.', u'Lennon A.', u'Mori R.', u'Robles J. ']","[(u'Denayer J.', u'Kirchhoff J.'), (u'Davies T.', u'Bolasie Y.'), (u'Khazri W.', u'Gooch L.'), (u'Deulofeu G.', u'Barkley R.'), (u'Kone A.', u'Lukaku R.'), (u'Ndong D.', u'Watmore D.')]",Moyes D.,Koeman R.
Swansea,Manchester City,9/24/2016,L,1,3,Swarbrick N. (Eng),20786,Liberty Stadium (Swansea),0.42,0.58,13,18,5,4,7,9,1,5,12,16,2,7,1,2,1,4,15,9,2,4,4 - 2 - 3 - 1,4 - 1 - 4 - 1,"[u'Amat J.', u'Britton L. ', u'Cork J.', u'Fabianski L. ', u'Fer L.', u'Llorente F.', u'Naughton K.', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'van der Hoorn M.']","[u'Aguero S.', u'Bravo C. ', u'de Bruyne K.', u'Fernandinho', u'Gundogan I.', u'Kolarov A.', u'Otamendi N.', u'Sagna B.', u'Silva D. ', u'Sterling R.', u'Stones J.']","[u'Barrow M.', u'Baston B.', u'Ki Sung-Yong', u'Mawson A.', u'Montero J.', u'Nordfeldt K. ', u'Taylor N.']","[u'Caballero W. ', u'Clichy G.', u'Iheanacho K.', u'Navas J.', u'Fernando', u'Sane L.', u'Zabaleta P.']","[(u'Barrow M.', u'Routledge W.'), (u'Baston B.', u'Britton L.'), (u'Ki Sung-Yong', u'Cork J.'), (u'Navas J.', u'de Bruyne K.'), (u'Fernando', u'Gundogan I.'), (u'Zabaleta P.', u'Sagna B.')]",Guidolin F.,Guardiola P.
Everton,Manchester United,12/4/2016,D,1,1,Oliver M. (Eng),39550,Goodison Park (Liverpool),0.46,0.54,13,10,6,2,4,4,3,4,14,16,6,3,3,4,1,5,13,11,2,3,4 - 4 - 2,4 - 3 - 3,"[u'Baines L.', u'Barry G. ', u'Bolasie Y.', u'Cleverley T.', u'Coleman S.', u'Gueye I.', u'Lukaku R.', u'Mirallas K.', u'Mori R.', u'Stekelenburg M. ', u'Williams A.']","[u'Carrick M. ', u'Darmian M.', u'de Gea D. ', u'Herrera A.', u'Ibrahimovic Z.', u'Jones P.', u'Martial A.', u'Mkhitaryan H.', u'Pogba P.', u'Rojo M.', u'Valencia A.']","[u'Barkley R.', u'Deulofeu G.', u'Holgate M.', u'Jagielka P.', u'McCarthy J.', u'Robles J. ', u'Valencia E.']","[u'Bailly E.', u'Blind D.', u'Fellaini M.', u'Lingard J.', u'Mata', u'Rashford M.', u'Romero S. ']","[(u'Deulofeu G.', u'Cleverley T.'), (u'Holgate M.', u'Coleman S.'), (u'Fellaini M.', u'Mkhitaryan H.'), (u'Rashford M.', u'Martial A.'), (u'Valencia E.', u'Bolasie Y.')]",Koeman R.,Mourinho J.
Liverpool,Watford,11/6/2016,W,6,1,Oliver M. (Eng),53163,Anfield Road (Liverpool),0.6,0.4,28,11,17,8,9,2,2,1,12,15,6,3,1,2,7,11,14,10,1,2,4 - 3 - 3,4 - 4 - 2,"[u'Can E.', u'Clyne N.', u'Coutinho', u'Firmino R.', u'Henderson J. ', u'Karius L. ', u'Lallana A.', u'Lucas Leiva', u'Mane S.', u'Matip J.', u'Milner J.']","[u'Amrabat N.', u'Behrami V.', u'Britos M.', u'Capoue E.', u'Deeney T. ', u'Gomes H. ', u'Holebas J.', u'Ighalo O.', u'Janmaat D.', u'Kaboul Y.', u'Pereyra R.']","[u'Ejaria O.', u'Klavan R.', u'Mignolet S. ', u'Moreno A.', u'Origi D.', u'Sturridge D.', u'Wijnaldum G.']","[u'Guedioura A.', u'Kabasele C.', u'Mariappa A.', u'Pantilimon C. ', u'Sinclair J.', u'Watson B.', u'Zuniga J.']","[(u'Ejaria O.', u'Coutinho'), (u'Pantilimon C. ', u'Gomes H.'), (u'Sturridge D.', u'Lallana A.'), (u'Watson B.', u'Behrami V.'), (u'Wijnaldum G.', u'Mane S.'), (u'Zuniga J.', u'Pereyra R.')]",Klopp J.,Mazzarri W.
Stoke City,West Brom,9/24/2016,D,1,1,Atkinson M. (Eng),27645,Bet365 Stadium (Stoke on Trent),0.56,0.44,12,9,2,3,4,3,6,3,14,10,6,6,1,1,2,1,9,13,3,4,4 - 3 - 3,4 - 1 - 4 - 1,"[u'Allen J.', u'Arnautovic M.', u'Bony W.', u'Cameron G.', u'Grant L. ', u'Johnson G.', u'Martins Indi B.', u'Pieters E.', u'Shaqiri X.', u'Shawcross R. ', u'Whelan G.']","[u'Chadli N.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Foster B. ', u'McAuley G.', u'McClean J.', u'Nyom A.', u'Phillips M.', u'Rondon S.', u'Yacob C.']","[u'Adam C.', u'Bardsley P.', u'Crouch P.', u'Diouf M.', u'Given S. ', u'Imbula G.', u'Krkic B.']","[u'Field S.', u'Gardner C.', u'Leko J.', u'Morrison J.', u'Myhill B. ', u'Olsson J.', u'Robson-Kanu H.']","[(u'Adam C.', u'Allen J.'), (u'Crouch P.', u'Bony W.'), (u'Leko J.', u'Phillips M.'), (u'Diouf M.', u'Shaqiri X.'), (u'Morrison J.', u'Yacob C.'), (u'Robson-Kanu H.', u'McClean J.')]",Hughes M,Pulis T.
Tottenham,Liverpool,8/27/2016,D,1,1,Madley R. (Eng),31211,White Hart Lane (London),0.49,0.51,11,13,4,3,5,4,2,6,23,12,5,5,2,6,2,3,11,17,3,5,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Alderweireld T.', u'Alli D.', u'Dier E.', u'Eriksen C.', u'Kane H. ', u'Lamela E.', u'Rose D.', u'Vertonghen J.', u'Vorm M. ', u'Walker K.', u'Wanyama V.']","[u'Clyne N.', u'Coutinho', u'Firmino R.', u'Henderson J. ', u'Lallana A.', u'Lovren D.', u'Mane S.', u'Matip J.', u'Mignolet S. ', u'Milner J.', u'Wijnaldum G.']","[u'Carter-Vickers C.', u'Davies B.', u'Janssen V.', u'McGee L. ', u'Onomah J.', u'Son Heung-Min', u'Winks H.']","[u'Grujic M.', u'Manninger A. ', u'Moreno A.', u'Origi D.', u'Lucas Leiva', u'Stewart K.', u'Sturridge D.']","[(u'Janssen V.', u'Walker K.'), (u'Origi D.', u'Coutinho'), (u'Onomah J.', u'Kane H.'), (u'Stewart K.', u'Lallana A.'), (u'Winks H.', u'Eriksen C.'), (u'Sturridge D.', u'Mane S.')]",Pochettino M.,Klopp J.
Sunderland,Leicester,12/3/2016,W,2,1,Marriner A. (Eng),39725,Stadium of Light (Sunderland),0.53,0.47,22,17,6,5,9,5,7,7,13,9,3,4,1,3,4,4,8,12,3,1,4 - 3 - 3,4 - 4 - 2,"[u'Anichebe V.', u'Defoe J. ', u'Denayer J.', u'Djilobodji P.', u'Jones B.', u'Kone L.', u'Ndong D.', u'Pickford J. ', u'Pienaar S.', u'van Aanholt P.', u'Watmore D.']","[u'Albrighton M.', u'Amartey D.', u'Fuchs Ch.', u'Huth R.', u'King A.', u'Mahrez R.', u'Morgan W. ', u'Simpson D.', u'Slimani I.', u'Vardy J.', u'Zieler R. ']","[u'Januzaj A.', u'Khazri W.', u'Kirchhoff J.', u'Larsson S.', u'Mannone V. ', u'Manquillo J.', u""O'Shea J.""]","[u'Gray D.', u'Hamer B. ', u'Hernandez L.', u'Mendy N.', u'Musa A.', u'Okazaki S.', u'Schlupp J.']","[(u'Gray D.', u'Albrighton M.'), (u'Kirchhoff J.', u'Denayer J.'), (u'Larsson S.', u'Pienaar S.'), (u'Musa A.', u'Mahrez R.'), (u'Manquillo J.', u'Watmore D.'), (u'Okazaki S.', u'Slimani I.')]",Moyes D.,Ranieri C.
Watford,Stoke City,11/27/2016,L,0,1,Madley R. (Eng),20058,Vicarage Road (Watford),0.5,0.5,11,14,2,1,8,7,1,6,19,25,3,3,1,6,0,2,24,14,5,0,3 - 4 - 3,4 - 2 - 3 - 1,"[u'Amrabat N.', u'Behrami V.', u'Britos M.', u'Capoue E.', u'Deeney T. ', u'Gomes H. ', u'Holebas J.', u'Janmaat D.', u'Kaboul Y.', u'Pereyra R.', u'Prodl S.']","[u'Adam C.', u'Arnautovic M.', u'Diouf M.', u'Grant L. ', u'Imbula G.', u'Johnson G.', u'Martins Indi B.', u'Muniesa M.', u'Pieters E.', u'Shaqiri X.', u'Walters J. ']","[u'Guedioura A.', u'Ighalo O.', u'Kabasele C.', u'Mariappa A.', u'Okaka S.', u'Pantilimon C. ', u'Zuniga J.']","[u'Bony W.', u'Crouch P.', u'Given S. ', u'Krkic B.', u'Ngoy J.', u'Sobhi R.', u'Verlinden T.']","[(u'Ighalo O.', u'Holebas J.'), (u'Crouch P.', u'Arnautovic M.'), (u'Kabasele C.', u'Kaboul Y.'), (u'Okaka S.', u'Amrabat N.')]",Mazzarri W.,Hughes M
Everton,Stoke City,8/27/2016,W,1,0,Oliver M. (Eng),39581,Goodison Park (Liverpool),0.55,0.45,21,8,9,1,7,4,5,3,11,17,9,2,3,1,1,8,14,11,2,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Baines L.', u'Barkley R.', u'Barry G.', u'Bolasie Y.', u'Gueye I.', u'Holgate M.', u'Jagielka P. ', u'Lukaku R.', u'Mirallas K.', u'Stekelenburg M. ', u'Williams A.']","[u'Allen J.', u'Arnautovic M.', u'Bardsley P.', u'Cameron G.', u'Crouch P.', u'Diouf M.', u'Given S. ', u'Imbula G.', u'Pieters E.', u'Shawcross R. ', u'Whelan G.']","[u'Davies T.', u'Deulofeu G.', u'Kone A.', u'Lennon A.', u'Mori R.', u'Oviedo B.', u'Robles J. ']","[u'Adam C.', u'Haugaard J. ', u'Krkic B.', u'Muniesa M.', u'Ngoy J.', u'Sobhi R.', u'Walters J.']","[(u'Davies T.', u'Bolasie Y.'), (u'Kone A.', u'Mirallas K.'), (u'Krkic B.', u'Imbula G.'), (u'Mori R.', u'Barkley R.'), (u'Sobhi R.', u'Diouf M.'), (u'Walters J.', u'Crouch P.')]",Koeman R.,Hughes M
Leicester,Southampton,10/2/2016,D,0,0,Atkinson M. (Eng),31563,King Power Stadium (Leicester),0.38,0.62,9,11,1,5,5,3,3,3,11,10,3,6,1,2,5,1,9,9,1,0,4 - 4 - 2,4 - 1 - 2 - 1 - 2,"[u'Albrighton M.', u'Amartey D.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Mahrez R.', u'Morgan W. ', u'Schmeichel K. ', u'Simpson D.', u'Slimani I.', u'Vardy J.']","[u'Austin C.', u'Bertrand R.', u'Cedric A.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Hojbjerg P.', u'Redmond N.', u'Romeu O.', u'Tadic D.', u'van Dijk V.']","[u'Gray D.', u'Hernandez L.', u'King A.', u'Okazaki S.', u'Schlupp J.', u'Ulloa L.', u'Zieler R. ']","[u'Clasie J.', u'Long S.', u'Martina C.', u'McCarthy A. ', u'Olomola O.', u'Ward-Prowse J.', u'Yoshida M.']","[(u'Gray D.', u'Albrighton M.'), (u'Long S.', u'Tadic D.'), (u'Martina C.', u'Cedric A.'), (u'Okazaki S.', u'Vardy J.'), (u'Ulloa L.', u'Slimani I.'), (u'Ward-Prowse J.', u'Austin C.')]",Ranieri C.,Puel C.
Arsenal,Southampton,9/10/2016,W,2,1,Madley R. (Eng),59962,Emirates Stadium (London),0.57,0.43,17,11,2,5,7,4,8,2,9,10,6,1,0,2,4,0,10,8,2,5,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Bellerin H.', u'Cazorla S.', u'Cech P. ', u'Coquelin F.', u'Koscielny L. ', u'Monreal N.', u'Mustafi S.', u'Oxlade-Chamberlain A.', u'Ozil M.', u'Perez L.', u'Walcott T.']","[u'Bertrand R.', u'Cedric A.', u'Clasie J.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Redmond N.', u'Rodriguez J.', u'Romeu O.', u'Tadic D.', u'van Dijk V.']","[u'Elneny M.', u'Giroud O.', u'Holding R.', u'Iwobi A.', u'Ospina D. ', u'Sanchez A.', u'Xhaka G.']","[u'Austin C.', u'Hojbjerg P.', u'Long S.', u'McCarthy A. ', u'Targett M.', u'Ward-Prowse J.', u'Yoshida M.']","[(u'Giroud O.', u'Perez L.'), (u'Hojbjerg P.', u'Clasie J.'), (u'Long S.', u'Rodriguez J.'), (u'Iwobi A.', u'Walcott T.'), (u'Sanchez A.', u'Oxlade-Chamberlain A.'), (u'Ward-Prowse J.', u'Tadic D.')]",Wenger A.,Puel C.
Manchester United,West Ham,11/27/2016,D,1,1,Moss J. (Eng),75313,Old Trafford (Manchester),0.68,0.32,17,6,8,2,7,4,2,0,18,20,8,4,4,2,1,7,16,16,3,1,4 - 2 - 3 - 1,3 - 4 - 2 - 1,"[u'Darmian M.', u'de Gea D. ', u'Herrera A.', u'Ibrahimovic Z.', u'Jones P.', u'Lingard J.', u'Mata ', u'Pogba P.', u'Rashford M.', u'Rojo M.', u'Valencia A.']","[u'Antonio M.', u'Collins J.', u'Cresswell A.', u'Kouyate C.', u'Lanzini M.', u'Noble M. ', u'Obiang P.', u'Ogbonna A.', u'Payet D.', u'Randolph D. ', u'Sakho D.']","[u'Blind D.', u'Fellaini M.', u'Mkhitaryan H.', u'Romero S. ', u'Rooney W.', u'Schweinsteiger B.', u'Young A.']","[u'Ayew A.', u'Feghouli S.', u'Fernandes E.', u'Fletcher A.', u'Nordtveit H.', u'Adrian ', u'Zaza S.']","[(u'Ayew A.', u'Lanzini M.'), (u'Fellaini M.', u'Lingard J.'), (u'Feghouli S.', u'Payet D.'), (u'Mkhitaryan H.', u'Mata J.'), (u'Fletcher A.', u'Sakho D.'), (u'Rooney W.', u'Rashford M.')]",Mourinho J.,Bilic S.
Tottenham,Swansea,12/3/2016,W,5,0,Moss J. (Eng),31663,White Hart Lane (London),0.6,0.4,28,1,15,0,7,0,6,1,20,14,5,0,3,4,0,10,11,17,0,4,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Alli D.', u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lloris H. ', u'Rose D.', u'Son Heung-Min', u'Vertonghen J.', u'Walker K.', u'Wanyama V.']","[u'Amat J.', u'Barrow M.', u'Cork J. ', u'Fabianski L. ', u'Fer L.', u'Fulton J.', u'Montero J.', u'Naughton K.', u'Sigurdsson G.', u'Taylor N.', u'van der Hoorn M.']","[u'Carter-Vickers C.', u""N'Koudou G."", u'Onomah J.', u'Sissoko M.', u'Vorm M. ', u'Wimmer K.', u'Winks H.']","[u'Baston B.', u'Britton L.', u'Llorente F.', u'Mawson A.', u'Nordfeldt K. ', u'Rangel A.', u'Routledge W.']","[(u'Baston B.', u'Montero J.'), (u'Onomah J.', u'Kane H.'), (u'Llorente F.', u'Fulton J.'), (u'Sissoko M.', u'Son Heung-Min'), (u'Winks H.', u'Dembele M.'), (u'Routledge W.', u'Barrow M.')]",Pochettino M.,Bradley B.
