home_team,away_team,game_date,result,home_goals,away_goals,referee,attendance,venue,home_ball_possession,away_ball_possession,home_goal_attempts,away_goal_attempts,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_blocked_shots,away_blocked_shots,home_free_kicks,away_free_kicks,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_goalkeeper_saves,away_goalkeeper_saves,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_formation,away_formation,home_players,away_players,home_substitutes,away_substitutes,substitutions_made,home_coach,away_coach
Southampton,Liverpool,3/20/2016,W,3,2,East R. (Eng),31596,St. Mary's Stadium (Southampton),0.49,0.51,16,18,5,9,6,3,5,6,14,13,3,5,3,2,7,2,10,13,1,3,4 - 4 - 2,4 - 4 - 2,"[u'Bertrand R.', u'Clasie J.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Long S.', u'Martina C.', u'Pelle G.', u'Romeu O.', u'Tadic D.', u'van Dijk V.']","[u'Allen J.', u'Can E.', u'Clyne N.', u'Coutinho', u'Flanagan J. ', u'Lallana A.', u'Lovren D.', u'Mignolet S. ', u'Origi D.', u'Sakho M.', u'Sturridge D.']","[u'Cedric A.', u'Juanmi', u'Mane S.', u'Stekelenburg M. ', u'Wanyama V.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Benteke C.', u'Henderson J.', u'Ojo S.', u'Skrtel M.', u'Smith B.', u'Toure K.', u'Ward D. ']","[(u'Benteke C.', u'Sturridge D.'), (u'Mane S.', u'Tadic D.'), (u'Ojo S.', u'Allen J.'), (u'Skrtel M.', u'Lovren D.'), (u'Wanyama V.', u'Clasie J.'), (u'Ward-Prowse J.', u'Romeu O.')]",Koeman R.,Klopp J.
Leicester,Southampton,4/3/2016,W,1,0,Oliver M. (Eng),32071,King Power Stadium (Leicester),0.46,0.54,11,9,4,1,2,5,5,3,15,14,7,8,2,2,1,3,12,13,2,2,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Mahrez R.', u'Morgan W. ', u'Okazaki S.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Bertrand R.', u'Cedric A.', u'Clasie J.', u'Davis S.', u'Fonte J. ', u'Forster F. ', u'Mane S.', u'Pelle G.', u'Targett M.', u'van Dijk V.', u'Wanyama V.']","[u'Amartey D.', u'Dyer N.', u'Gray D.', u'King A.', u'Schwarzer M. ', u'Ulloa L.', u'Wasilewski M.']","[u'Austin C.', u'Rodriguez J.', u'Romeu O.', u'Stekelenburg M. ', u'Tadic D.', u'Ward-Prowse J.', u'Yoshida M.']","[(u'Austin C.', u'Clasie J.'), (u'Dyer N.', u'Albrighton M.'), (u'Gray D.', u'Mahrez R.'), (u'Tadic D.', u'Targett M.'), (u'Ulloa L.', u'Okazaki S.'), (u'Ward-Prowse J.', u'Davis S.')]",Ranieri C.,Koeman R.
Stoke City,Newcastle Utd,3/2/2016,W,1,0,Swarbrick N. (Eng),27331,Bet365 Stadium (Stoke on Trent),0.55,0.45,9,5,2,3,5,1,2,1,7,11,5,2,1,1,3,1,11,6,1,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Afellay I.', u'Arnautovic M.', u'Bardsley P.', u'Butland J. ', u'Cameron G.', u'Imbula G.', u'Pieters E.', u'Shaqiri X.', u'Walters J.', u'Whelan G. ', u'Wollscheid P.']","[u'Colback J.', u'Dummett P.', u'Elliot R. ', u'Gouffran Y.', u'Janmaat D.', u'Lascelles J.', u'Mitrovic A.', u'Shelvey J. ', u'Sissoko M.', u'Taylor S.', u'Wijnaldum G.']","[u'Crouch P.', u'Diouf M.', u'Haugaard J. ', u'Ireland S.', u'Krkic B.', u'Muniesa M.', u'Joselu']","[u'Aarons R.', u'Darlow K. ', u'Doumbia S.', u'Perez A.', u'Riviere E.', u'Saivet H.', u'Sterry J.']","[(u'Crouch P.', u'Walters J.'), (u'Diouf M.', u'Afellay I.'), (u'Doumbia S.', u'Colback J.'), (u'Perez A.', u'Mitrovic A.'), (u'Riviere E.', u'Gouffran Y.'), (u'Muniesa M.', u'Bardsley P.')]",Hughes M,McClaren S.
Stoke City,Arsenal,1/17/2016,D,0,0,Pawson C. (Eng),27683,Bet365 Stadium (Stoke on Trent),0.45,0.55,13,8,5,3,3,1,5,4,8,23,6,6,9,0,3,5,16,10,,,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Afellay I.', u'Arnautovic M.', u'Butland J. ', u'Johnson G.', u'Joselu', u'Krkic B.', u'Pieters E.', u'Shawcross R. ', u'Walters J.', u'Whelan G.', u'Wollscheid P.']","[u'Bellerin H.', u'Campbell J.', u'Cech P. ', u'Flamini M.', u'Giroud O.', u'Koscielny L.', u'Mertesacker P. ', u'Monreal N.', u'Oxlade-Chamberlain A.', u'Ramsey A.', u'Walcott T.']","[u'Adam C.', u'Crouch P.', u'Diouf M.', u'Haugaard J. ', u'Muniesa M.', u'Odemwingie P.', u'van Ginkel M.']","[u'Arteta M.', u'Chambers C.', u'Elneny M.', u'Gibbs K.', u'Iwobi A.', u'Ospina D. ', u'Gabriel']","[(u'Adam C.', u'Arnautovic M.'), (u'Chambers C.', u'Oxlade-Chamberlain A.'), (u'Diouf M.', u'Krkic B.'), (u'Iwobi A.', u'Walcott T.'), (u'van Ginkel M.', u'Afellay I.')]",Hughes M,Wenger A.
Southampton,Manchester United,9/20/2015,L,2,3,Clattenburg M. (Eng),31588,St. Mary's Stadium (Southampton),0.41,0.59,15,10,8,3,6,5,1,2,16,7,5,5,1,3,0,6,6,13,2,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Fonte J. ', u'Mane S.', u'Pelle G.', u'Romeu O.', u'Stekelenburg M. ', u'Tadic D.', u'Targett M.', u'van Dijk V.', u'Wanyama V.', u'Ward-Prowse J.', u'Yoshida M.']","[u'Blind D.', u'Carrick M.', u'Darmian M.', u'de Gea D. ', u'Depay M.', u'Martial A.', u'Mata', u'Rojo M.', u'Rooney W. ', u'Schneiderlin M.', u'Smalling C.']","[u'Cedric A.', u'Davis K. ', u'Davis S.', u'Juanmi', u'Long S.', u'Martina C.', u'Rodriguez J.']","[u'Fellaini M.', u'Herrera A.', u'McNair P.', u'Romero S. ', u'Schweinsteiger B.', u'Valencia A.', u'Young A.']","[(u'Davis S.', u'Romeu O.'), (u'McNair P.', u'Rojo M.'), (u'Long S.', u'Ward-Prowse J.'), (u'Schweinsteiger B.', u'Carrick M.'), (u'Martina C.', u'Targett M.'), (u'Valencia A.', u'Darmian M.')]",Koeman R.,van Gaal L.
Crystal Palace,Chelsea,1/3/2016,L,0,3,Friend K. (Eng),24854,Selhurst Park (London),0.4,0.6,8,10,4,4,2,2,2,4,15,12,5,7,0,0,1,4,12,15,3,0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Campbell F.', u'Dann S.', u'Delaney D.', u'Hennessey W. ', u'Jedinak M. ', u'Lee Chung-Yong', u'McArthur J.', u'Puncheon J.', u'Souare P.', u'Ward J.', u'Zaha W.']","[u'Azpilicueta C.', u'Costa D.', u'Courtois T. ', u'Fabregas C.', u'Hazard E.', u'Ivanovic B.', u'Mikel J. O.', u'Oscar', u'Terry J. ', u'Willian', u'Zouma K.']","[u'Chamakh M.', u'Kelly M.', u'Ledley J.', u'McCarthy A. ', u'Mutch J.', u'Sako B.', u'Williams J.']","[u'Baba Rahman A.', u'Begovic A. ', u'Loftus-Cheek R.', u'Matic N.', u'Ramires', u'Pedro', u'Traore B.']","[(u'Chamakh M.', u'Campbell F.'), (u'Ledley J.', u'Jedinak M.'), (u'Matic N.', u'Oscar'), (u'Pedro', u'Hazard E.'), (u'Williams J.', u'Lee Chung-Yong')]",Pardew A.,Hiddink G.
Aston Villa,Manchester City,11/8/2015,D,0,0,Pawson C. (Eng),36757,Villa Park (Birmingham),0.4,0.6,3,13,0,3,3,5,0,5,8,8,3,8,1,1,3,0,7,7,1,1,4 - 3 - 3,4 - 2 - 3 - 1,"[u'Amavi J.', u'Ayew J.', u'Clark C.', u'Gil C.', u'Gueye I.', u'Guzan B. ', u'Hutton A.', u'Richards M. ', u'Sanchez C.', u'Sinclair S.', u'Veretout J.']","[u'Bony W.', u'de Bruyne K.', u'Fernandinho', u'Fernando', u'Hart J. ', u'Kolarov A.', u'Kompany V. ', u'Otamendi N.', u'Sagna B.', u'Sterling R.', u'Toure Y.']","[u'Bacuna L.', u'Bunn M. ', u'Gestede R.', u'Grealish J.', u'Lescott J.', u""N'Zogbia C."", u'Richardson K.']","[u'Caballero W. ', u'Clichy G.', u'Delph F.', u'Demichelis M.', u'Iheanacho K.', u'Mangala E.', u'Navas J.']","[(u'Bacuna L.', u'Sinclair S.'), (u'Gestede R.', u'Ayew J.'), (u'Delph F.', u'Toure Y.'), (u'Iheanacho K.', u'Sterling R.'), (u""N'Zogbia C."", u'Gil C.'), (u'Navas J.', u'Bony W.')]",Garde R.,Pellegrini M.
Chelsea,Norwich,11/21/2015,W,1,0,Pawson C. (Eng),41582,Stamford Bridge (London),0.65,0.35,21,4,7,2,9,1,5,1,16,9,6,5,6,3,2,6,4,12,1,4,4 - 2 - 3 - 1,4 - 4 - 1 - 1,"[u'Begovic A. ', u'Costa D.', u'Fabregas C.', u'Hazard E.', u'Ivanovic B.', u'Kenedy', u'Matic N.', u'Pedro', u'Terry J. ', u'Willian', u'Zouma K.']","[u'Bassong S.', u'Bennett R.', u'Brady R.', u'Howson J.', u'Mbokani D.', u'Mulumbu Y.', u'Olsson Mart.', u""O'Neil G. "", u'Redmond N.', u'Ruddy J. ', u'Wisdom A.']","[u'Azpilicueta C.', u'Blackman J. ', u'Cahill G.', u'Oscar', u'Ramires', u'Remy L.', u'Traore B.']","[u'Dorrans G.', u'Hoolahan W.', u'Jerome C.', u'Lafferty K.', u'Odjidja-Ofoe V.', u'Rudd D. ', u'Whittaker S.']","[(u'Azpilicueta C.', u'Hazard E.'), (u'Dorrans G.', u'Mulumbu Y.'), (u'Hoolahan W.', u'Howson J.'), (u'Jerome C.', u'Mbokani D.'), (u'Oscar', u'Pedro'), (u'Ramires', u'Willian')]",Mourinho J.,Neil A.
Southampton,Leicester,10/17/2015,D,2,2,Tierney P. (Eng),30966,St. Mary's Stadium (Southampton),0.5,0.5,14,26,6,7,6,11,2,8,10,17,6,7,1,0,5,4,16,10,2,0,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Bertrand R.', u'Cedric A.', u'Davis K. ', u'Davis S.', u'Fonte J. ', u'Mane S.', u'Pelle G.', u'Tadic D.', u'van Dijk V.', u'Wanyama V.', u'Ward-Prowse J.']","[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Morgan W. ', u'Okazaki S.', u'Schlupp J.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Caulker S.', u'Clasie J.', u'Gazzaniga P. ', u'Juanmi', u'Rodriguez J.', u'Romeu O.', u'Yoshida M.']","[u'Benalouane Y.', u'De Laet R.', u'Dyer N.', u'Inler G.', u'King A.', u'Mahrez R.', u'Schwarzer M. ']","[(u'Clasie J.', u'Davis S.'), (u'Dyer N.', u'Schlupp J.'), (u'Rodriguez J.', u'Tadic D.'), (u'Mahrez R.', u'Okazaki S.'), (u'Yoshida M.', u'Cedric A.')]",Koeman R.,Ranieri C.
West Brom,Southampton,9/12/2015,D,0,0,Attwell S. (Eng),24265,The Hawthorns (West Bromwich),0.34,0.66,8,14,1,4,4,5,3,5,7,6,4,5,1,2,4,1,5,5,1,0,4 - 4 - 2,4 - 2 - 3 - 1,"[u'Brunt C.', u'Dawson C.', u'Evans J.', u'Fletcher D. ', u'Gardner C.', u'Lambert R.', u'McAuley G.', u'McManaman C.', u'Myhill B. ', u'Rondon S.', u'Yacob C.']","[u'Cedric A.', u'Davis S.', u'Fonte J. ', u'Pelle G.', u'Rodriguez J.', u'Stekelenburg M. ', u'Tadic D.', u'Targett M.', u'van Dijk V.', u'Wanyama V.', u'Ward-Prowse J.']","[u'Berahino S.', u'Chester J.', u'Gnabry S.', u'Lindegaard A. ', u'McClean J.', u'Morrison J.', u'Olsson J.']","[u'Caulker S.', u'Davis K. ', u'Juanmi', u'Long S.', u'Mane S.', u'Romeu O.', u'Yoshida M.']","[(u'Berahino S.', u'Lambert R.'), (u'McClean J.', u'McManaman C.'), (u'Mane S.', u'Rodriguez J.'), (u'Olsson J.', u'Evans J.'), (u'Yoshida M.', u'Cedric A.')]",Pulis T.,Koeman R.
Liverpool,Newcastle Utd,4/23/2016,D,2,2,Marriner A. (Eng),43837,Anfield Road (Liverpool),0.67,0.33,13,6,4,3,3,3,6,0,18,11,5,4,3,1,1,2,8,17,1,1,4 - 3 - 1 - 2,4 - 2 - 3 - 1,"[u'Allen J.', u'Firmino R.', u'Lallana A.', u'Lovren D.', u'Mignolet S. ', u'Milner J. ', u'Moreno A.', u'Randall C.', u'Stewart K.', u'Sturridge D.', u'Toure K.']","[u'Anita V.', u'Cisse P.', u'Colback J.', u'Darlow K. ', u'Dummett P.', u'Lascelles J.', u'Mbemba Ch.', u'Perez A.', u'Sissoko M. ', u'Tiote C.', u'Townsend A.']","[u'Coutinho', u'Ibe J.', u'Ojo S.', u'Lucas Leiva', u'Skrtel M.', u'Smith B.', u'Ward D. ']","[u'Aarons R.', u'de Jong S.', u'Mbabu K.', u'Mitrovic A.', u'Shelvey J.', u'Wijnaldum G.', u'Woodman F. ']","[(u'Coutinho', u'Randall C.'), (u'Ojo S.', u'Lallana A.'), (u'Lucas Leiva', u'Allen J.'), (u'Mitrovic A.', u'Cisse P.'), (u'Shelvey J.', u'Tiote C.'), (u'Wijnaldum G.', u'Perez A.')]",Klopp J.,Benitez R.
Sunderland,Leicester,4/10/2016,L,0,2,Taylor A. (Eng),46531,Stadium of Light (Sunderland),0.45,0.55,15,17,1,7,8,7,6,3,10,11,1,7,2,1,5,1,9,9,1,1,4 - 1 - 4 - 1,4 - 4 - 2,"[u'Borini F.', u'Cattermole L. ', u'Defoe J.', u'Kaboul Y.', u'Khazri W.', u'Kirchhoff J.', u'Kone L.', u'Mannone V. ', u""M'Vila Y."", u'van Aanholt P.', u'Yedlin D.']","[u'Albrighton M.', u'Drinkwater D.', u'Fuchs Ch.', u'Huth R.', u'Kante N.', u'Mahrez R.', u'Morgan W. ', u'Okazaki S.', u'Schmeichel K. ', u'Simpson D.', u'Vardy J.']","[u'Jones B.', u'Larsson S.', u'Lens J.', u""N'Doye D."", u""O'Shea J."", u'Pickford J. ', u'Rodwell J.']","[u'Amartey D.', u'Chilwell B.', u'Dyer N.', u'Gray D.', u'King A.', u'Schwarzer M. ', u'Ulloa L.']","[(u'Amartey D.', u'Albrighton M.'), (u'Lens J.', u'Borini F.'), (u""N'Doye D."", u'Khazri W.'), (u'Gray D.', u'Mahrez R.'), (u'Rodwell J.', u""M'Vila Y.""), (u'Ulloa L.', u'Okazaki S.')]",Allardyce S.,Ranieri C.
Newcastle Utd,Manchester City,4/19/2016,D,1,1,Friend K. (Eng),46424,St. James Park (Newcastle),0.43,0.57,5,9,3,5,2,3,0,1,11,15,5,3,2,3,4,2,13,8,3,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Anita V.', u'Cisse P.', u'Colback J.', u'Darlow K. ', u'Dummett P.', u'Lascelles J.', u'Mbemba Ch.', u'Perez A.', u'Sissoko M. ', u'Tiote C.', u'Townsend A.']","[u'Aguero S.', u'de Bruyne K.', u'Delph F.', u'Fernando', u'Hart J. ', u'Kolarov A.', u'Kompany V. ', u'Mangala E.', u'Navas J.', u'Toure Y.', u'Zabaleta P.']","[u'Aarons R.', u'de Jong S.', u'Mitrovic A.', u'Saivet H.', u'Shelvey J.', u'Wijnaldum G.', u'Woodman F. ']","[u'Bony W.', u'Caballero W. ', u'Demichelis M.', u'Iheanacho K.', u'Otamendi N.', u'Fernandinho', u'Sterling R.']","[(u'Aarons R.', u'Perez A.'), (u'Bony W.', u'Navas J.'), (u'Mitrovic A.', u'Cisse P.'), (u'Wijnaldum G.', u'Townsend A.'), (u'Fernandinho', u'Toure Y.'), (u'Sterling R.', u'Delph F.')]",Benitez R.,Pellegrini M.
Watford,Manchester United,11/21/2015,L,1,2,Madley R. (Eng),20702,Vicarage Road (Watford),0.44,0.56,10,13,5,6,2,5,3,2,16,8,4,10,1,5,4,4,6,12,1,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Abdi A.', u'Anya I.', u'Britos M.', u'Capoue E.', u'Cathcart C.', u'Deeney T. ', u'Gomes H. ', u'Ighalo O.', u'Jurado J. M.', u'Nyom A.', u'Watson B.']","[u'Blind D.', u'de Gea D. ', u'Depay M.', u'Herrera A.', u'Jones P.', u'Lingard J.', u'Mata', u'Schneiderlin M.', u'Schweinsteiger B.', u'Smalling C. ', u'Young A.']","[u'Ake N.', u'Arlauskis G. ', u'Diamanti A.', u'Guedioura A.', u'Ibarbo V.', u'Oulare O.', u'Paredes J.']","[u'Darmian M.', u'Goss S.', u'McNair P.', u'Pereira A.', u'Rashford M.', u'Rojo M.', u'Romero S. ']","[(u'Ake N.', u'Jurado J. M.'), (u'McNair P.', u'Jones P.'), (u'Pereira A.', u'Mata J.'), (u'Rojo M.', u'Herrera A.'), (u'Paredes J.', u'Nyom A.')]",Flores Q.,van Gaal L.
Everton,Swansea,1/24/2016,L,1,2,Taylor A. (Eng),36908,Goodison Park (Liverpool),0.6,0.4,20,7,2,5,11,1,7,1,12,6,7,1,2,0,3,1,5,12,0,3,4 - 2 - 3 - 1,4 - 3 - 1 - 2,"[u'Baines L.', u'Barkley R.', u'Barry G. ', u'Besic M.', u'Deulofeu G.', u'Howard T. ', u'Lukaku R.', u'Mirallas K.', u'Mori R.', u'Oviedo B.', u'Stones J.']","[u'Ayew A.', u'Britton L.', u'Cork J.', u'Fabianski L. ', u'Fernandez F.', u'Ki Sung-Yong', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Cleverley T.', u'Coleman S.', u'Kone A.', u'Lennon A.', u'Osman L.', u'Pienaar S.', u'Robles J. ']","[u'Amat J.', u'Barrow M.', u'Emnes M.', u'Eder', u'Montero J.', u'Naughton K.', u'Nordfeldt K. ']","[(u'Cleverley T.', u'Besic M.'), (u'Amat J.', u'Routledge W.'), (u'Coleman S.', u'Oviedo B.'), (u'Eder', u'Ayew A.'), (u'Pienaar S.', u'Mirallas K.'), (u'Naughton K.', u'Rangel A.')]",Martinez R.,Guidolin F.
Watford,West Brom,8/15/2015,D,0,0,Tierney P. (Eng),20011,Vicarage Road (Watford),0.59,0.41,16,6,5,0,8,5,3,1,10,13,2,4,0,0,0,5,13,10,1,2,4 - 2 - 3 - 1,4 - 4 - 2,"[u'Anya I.', u'Behrami V.', u'Capoue E.', u'Cathcart C.', u'Deeney T. ', u'Gomes H. ', u'Ighalo O.', u'Jurado J. M.', u'Layun M.', u'Nyom A.', u'Prodl S.']","[u'Berahino S.', u'Brunt C.', u'Dawson C.', u'Fletcher D. ', u'Gardner C.', u'Lambert R.', u'McAuley G.', u'Morrison J.', u'Myhill B. ', u'Olsson J.', u'Yacob C.']","[u'Abdi A.', u'Angella G.', u'Berghuis S.', u'Gilmartin R. ', u'Holebas J.', u'Vydra M.', u'Watson B.']","[u'Anichebe V.', u'Chester J.', u'Lescott J.', u'McClean J.', u'McManaman C.', u'Rondon S.', u'Rose J. ']","[(u'Abdi A.', u'Layun M.'), (u'Berghuis S.', u'Jurado J. M.'), (u'McClean J.', u'Lambert R.'), (u'McManaman C.', u'Berahino S.'), (u'Rondon S.', u'Gardner C.')]",Flores Q.,Pulis T.
Aston Villa,Everton,3/1/2016,L,1,3,East R. (Eng),29755,Villa Park (Birmingham),0.46,0.54,14,9,5,6,4,1,5,2,8,8,9,8,0,1,3,4,8,7,3,1,5 - 3 - 2,4 - 2 - 3 - 1,"[u'Agbonlahor G.', u'Ayew J.', u'Bacuna L.', u'Cissokho A.', u'Clark C.', u'Gueye I.', u'Guzan B. ', u'Hutton A.', u'Lescott J.', u'Richards M. ', u'Westwood A.']","[u'Barkley R.', u'Barry G.', u'Coleman S.', u'Jagielka P. ', u'Lennon A.', u'Lukaku R.', u'McCarthy J.', u'Mirallas K.', u'Mori R.', u'Oviedo B.', u'Robles J. ']","[u'Bunn M. ', u'Gestede R.', u'Gil C.', u'Lyden J.', u'Okore J.', u'Sinclair S.', u'Veretout J.']","[u'Baines L.', u'Deulofeu G.', u'Howard T. ', u'Kone A.', u'Niasse O. B.', u'Osman L.', u'Stones J.']","[(u'Baines L.', u'Oviedo B.'), (u'Gestede R.', u'Agbonlahor G.'), (u'Niasse O. B.', u'Mirallas K.'), (u'Veretout J.', u'Westwood A.'), (u'Stones J.', u'Coleman S.')]",Garde R.,Martinez R.
Chelsea,Aston Villa,10/17/2015,W,2,0,East R. (Eng),41596,Stamford Bridge (London),0.49,0.51,9,8,3,1,3,4,3,3,16,21,4,4,1,0,1,1,22,17,1,3,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Azpilicueta C.', u'Baba Rahman A.', u'Begovic A. ', u'Costa D.', u'Fabregas C.', u'Loftus-Cheek R.', u'Pedro', u'Ramires', u'Terry J. ', u'Willian', u'Zouma K.']","[u'Ayew J.', u'Gestede R.', u'Gil C.', u'Grealish J.', u'Gueye I.', u'Guzan B. ', u'Hutton A.', u'Lescott J.', u'Richards M. ', u'Richardson K.', u'Westwood A.']","[u'Blackman J. ', u'Cahill G.', u'Hazard E.', u'Matic N.', u'Mikel J. O.', u'Oscar', u'Remy L.']","[u'Amavi J.', u'Bacuna L.', u'Bunn M. ', u'Crespo J. A.', u'Sanchez C.', u'Sinclair S.', u'Traore A.']","[(u'Amavi J.', u'Richardson K.'), (u'Hazard E.', u'Pedro'), (u'Matic N.', u'Loftus-Cheek R.'), (u'Remy L.', u'Willian'), (u'Traore A.', u'Ayew J.')]",Mourinho J.,Sherwood T.
Manchester United,Swansea,1/2/2016,W,2,1,Moss J. (Eng),75415,Old Trafford (Manchester),0.54,0.46,19,9,6,4,5,3,8,2,11,15,4,2,1,1,3,4,14,10,2,1,4 - 2 - 3 - 1,4 - 3 - 3,"[u'Blind D.', u'de Gea D. ', u'Herrera A.', u'Jones P.', u'Martial A.', u'Mata', u'Rooney W. ', u'Schneiderlin M.', u'Schweinsteiger B.', u'Smalling C.', u'Young A.']","[u'Ayew A.', u'Britton L.', u'Cork J.', u'Fabianski L. ', u'Fernandez F.', u'Ki Sung-Yong', u'Rangel A.', u'Routledge W.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Carrick M.', u'Darmian M.', u'Depay M.', u'Fellaini M.', u'McNair P.', u'Pereira A.', u'Romero S. ']","[u'Amat J.', u'Barrow M.', u'Gomis B.', u'Grimes M.', u'Montero J.', u'Naughton K.', u'Nordfeldt K. ']","[(u'Carrick M.', u'Herrera A.'), (u'Darmian M.', u'Jones P.'), (u'Barrow M.', u'Britton L.'), (u'Gomis B.', u'Ayew A.'), (u'McNair P.', u'Young A.'), (u'Montero J.', u'Routledge W.')]",van Gaal L.,Curtis A.
Tottenham,Watford,2/6/2016,W,1,0,East R. (Eng),35997,White Hart Lane (London),0.66,0.34,26,3,9,0,8,2,9,1,12,14,15,1,2,3,0,8,12,9,0,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Alderweireld T.', u'Chadli N.', u'Davies B.', u'Dembele M.', u'Dier E.', u'Eriksen C.', u'Kane H.', u'Lamela E.', u'Lloris H. ', u'Trippier K.', u'Wimmer K.']","[u'Abdi A.', u'Ake N.', u'Britos M.', u'Capoue E.', u'Cathcart C.', u'Gomes H. ', u'Ighalo O.', u'Jurado J. M.', u'Nyom A.', u'Suarez M.', u'Watson B.']","[u'Alli D.', u'Carroll T.', u'Mason R.', u'Rose D.', u'Son Heung-Min', u'Vorm M. ', u'Walker K.']","[u'Amrabat N.', u'Anya I.', u'Behrami V.', u'Deeney T.', u'Holebas J.', u'Pantilimon C. ', u'Prodl S.']","[(u'Alli D.', u'Chadli N.'), (u'Carroll T.', u'Eriksen C.'), (u'Behrami V.', u'Suarez M.'), (u'Deeney T.', u'Abdi A.'), (u'Son Heung-Min', u'Lamela E.'), (u'Prodl S.', u'Britos M.')]",Pochettino M.,Flores Q.
Newcastle Utd,Swansea,4/16/2016,W,3,0,Mason L. (Eng),48949,St. James Park (Newcastle),0.34,0.66,12,11,7,1,4,7,1,3,10,15,3,7,4,0,1,4,13,9,2,1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Anita V.', u'Cisse P.', u'Colback J.', u'Darlow K. ', u'Dummett P.', u'Lascelles J.', u'Mbemba Ch.', u'Sissoko M. ', u'Tiote C.', u'Townsend A.', u'Wijnaldum G.']","[u'Ayew A.', u'Cork J.', u'Fabianski L. ', u'Fer L.', u'Fernandez F.', u'Montero J.', u'Paloschi A.', u'Rangel A.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Aarons R.', u'de Jong S.', u'Mitrovic A.', u'Obertan G.', u'Perez A.', u'Shelvey J.', u'Woodman F. ']","[u'Amat J.', u'Barrow M.', u'Britton L.', u'Gomis B.', u'Naughton K.', u'Nordfeldt K. ', u'Routledge W.']","[(u'Barrow M.', u'Fer L.'), (u'Mitrovic A.', u'Cisse P.'), (u'Gomis B.', u'Ayew A.'), (u'Perez A.', u'Wijnaldum G.'), (u'Shelvey J.', u'Tiote C.'), (u'Routledge W.', u'Paloschi A.')]",Benitez R.,Guidolin F.
Swansea,Everton,9/19/2015,D,0,0,Attwell S. (Eng),20805,Liberty Stadium (Swansea),0.48,0.52,12,17,3,2,6,7,3,8,11,15,2,4,3,1,2,3,12,11,2,2,4 - 2 - 3 - 1,4 - 2 - 3 - 1,"[u'Ayew A.', u'Cork J.', u'Fabianski L. ', u'Fernandez F.', u'Gomis B.', u'Montero J.', u'Naughton K.', u'Shelvey J.', u'Sigurdsson G.', u'Taylor N.', u'Williams A. ']","[u'Barkley R.', u'Barry G.', u'Browning T.', u'Galloway B.', u'Howard T. ', u'Jagielka P. ', u'Kone A.', u'Lukaku R.', u'McCarthy J.', u'Naismith S.', u'Stones J.']","[u'Barrow M.', u'Bartley K.', u'Ki Sung-Yong', u'Eder', u'Nordfeldt K. ', u'Rangel A.', u'Routledge W.']","[u'Deulofeu G.', u'Gibson D.', u'Lennon A.', u'Mirallas K.', u'Mori R.', u'Osman L.', u'Robles J. ']","[(u'Barrow M.', u'Ayew A.'), (u'Deulofeu G.', u'Kone A.'), (u'Ki Sung-Yong', u'Sigurdsson G.'), (u'Eder', u'Gomis B.'), (u'Mirallas K.', u'Barkley R.')]",Monk G.,Martinez R.
